deviceid,start,end,today,n1,ts_datetime,network,ts_id,ts_airtemp,ts_frc1,ts_tc1,ts_frc2,ts_tc2,ts_ntu,ts_wattemp,ts_cond,ts_ph,ts_consent,n2,ts_cont,ts_cov,ts_clean,ts_cc,n3,n4,hh_cc,n5,hh_consent,n6,hh_datetime,hh_cont,hh_cont2,hh_clean,hh_same,n7,hh_draw,hh_draw/P,hh_draw/S,hh_draw/T,hh_draw/Oth,hh_cov,hh_sun,n8,hh_airtemp,hh_frc1,hh_tc1,hh_frc2,hh_tc2,hh_ntu,hh_wattemp,hh_cond,hh_ph,n9,_id,_uuid,_submission_time,_validation_status,_index
3.52514E+14,2019-09-04T08:40:25.626+06,2019-09-04T14:56:11.098+06,2019-09-04,,2019-09-04T08:40:00.000+06,net_09,14,27.8,1.19,1.22,,,0.54,28,,,1,,MJ,0,1,2,,,2,,1,,2019-09-04T14:49:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.7,0.82,0.84,,,1.05,28.8,,,,346821,22d2d1d1-9c77-428f-b36e-3cd56f376533,2019-09-04T09:37:59,,499
3.52514E+14,2019-09-04T08:36:15.946+06,2019-09-04T14:37:33.444+06,2019-09-04,,2019-09-04T08:36:00.000+06,net_01,9,29.7,0.57,0.58,,,0.01,28.1,305,7.7,1,,MJ,0,1,5,,,5,,1,,2019-09-04T14:34:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.2,0.18,0.19,,,0.01,29.9,303,8.02,,346822,c4c54c88-b704-48af-96ab-81ae107e5f66,2019-09-04T09:38:06,,500
3.52514E+14,2019-09-04T08:49:22.814+06,2019-09-04T15:05:16.933+06,2019-09-04,,2019-09-04T08:50:00.000+06,net_09,20,28.8,1.09,1.14,,,1.32,28.2,,,1,,MJ,0,1,5,,,5,,1,,2019-09-04T14:58:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.9,0.84,0.87,,,0.66,28.8,,,,346823,83ede7ce-2499-48ae-a9d2-616f8f3d58cd,2019-09-04T09:38:08,,501
3.52514E+14,2019-09-03T15:34:40.338+06,2019-09-04T08:22:25.402+06,2019-09-03,,2019-09-03T15:34:00.000+06,net_05,7,29.8,0.38,0.41,,,0.01,28.2,293,8.2,1,,MJ,0,1,1,,,1,,1,,2019-09-04T08:15:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.8,0.26,0.27,,,1.48,28.6,295,8.24,,346824,75a3cfec-ee91-4594-aabb-2b0a5eb0f86d,2019-09-04T09:38:11,,502
3.52514E+14,2019-09-03T15:44:15.127+06,2019-09-04T08:34:31.661+06,2019-09-03,,2019-09-03T15:44:00.000+06,net_05,13,29.8,0.44,0.44,0.44,,0.29,28.7,286,8.07,1,,MJ,0,1,2,,,2,,1,,2019-09-04T08:25:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.7,0.05,0.07,,,0.17,28.6,293,8.15,,346825,7b399f02-afcb-4549-a9fe-6cb4a8a5805d,2019-09-04T09:38:14,,503
3.52514E+14,2019-09-03T15:53:20.165+06,2019-09-04T08:47:08.659+06,2019-09-03,,2019-09-03T15:53:00.000+06,net_06,5,30.1,0.36,0.4,,,0.24,28.3,290,8.13,1,,PB,0,1,3,,,3,,1,,2019-09-04T08:35:00.000+06,1,,,1,,S,0,1,0,0,1,0,,29.8,0.54,0.57,,,0.45,28.2,291,8.2,,346826,cc03e379-7608-4949-83fa-4a57b5c6fd01,2019-09-04T09:38:18,,504
3.52514E+14,2019-08-29T08:06:00.320+06,2019-09-04T15:05:27.678+06,2019-08-29,,2019-08-29T08:06:00.000+06,net_02,16,26.6,0.87,0.89,,,0.01,27,318,8.19,1,,MJ,0,1,1,,,1,,1,,2019-08-29T14:49:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29,0.45,0.47,,,0.01,28.5,314,7.72,,346827,453495fa-e861-4510-a314-4e9dd4dc23c8,2019-09-04T09:38:23,,505
3.52514E+14,2019-08-29T08:54:13.261+06,2019-08-29T15:30:10.379+06,2019-08-29,,2019-08-29T08:54:00.000+06,net_03,22,29.5,0.59,0.72,,,0.71,28.2,,,1,,MJ,1,1,6,,,6,,1,,2019-08-29T15:22:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.9,0.27,0.31,,,1.08,29.9,,,,346829,418edd59-9bcb-4b1e-9c43-0675a3826b79,2019-09-04T09:38:32,,506
3.52514E+14,2019-08-31T07:58:22.024+06,2019-09-04T15:04:26.553+06,2019-08-31,,2019-08-31T07:58:00.000+06,net_02,18,28.7,0.36,0.41,,,0.01,28,326,8.14,1,,PB,1,1,1,,,1,,1,,2019-08-31T14:35:00.000+06,1,,,1,,S,0,1,0,0,1,0,,30.7,0.01,0.07,,,0.01,30.7,312,8.07,,346830,a6b8fcb2-72e7-4af3-a960-7def858a0a63,2019-09-04T09:38:38,,507
3.52514E+14,2019-08-31T08:07:21.261+06,2019-08-31T14:55:57.938+06,2019-08-31,,2019-08-31T08:07:00.000+06,net_02,10,29.4,0.36,0.37,,,0.01,28,312,8.26,1,,MJ,0,1,2,,,2,,1,,2019-08-31T14:45:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30.8,0.57,0.58,,,0.01,28.6,314,8.06,,346831,bd2c5e51-287f-43fd-aede-25f279f3e788,2019-09-04T09:38:40,,508
3.52514E+14,2019-08-31T08:23:40.555+06,2019-08-31T15:04:27.780+06,2019-08-31,,2019-08-31T08:23:00.000+06,net_02,9,30.2,0.54,0.57,,,0.01,28.2,313,8.15,1,,MJ,0,1,3,,,3,,1,,2019-08-31T14:56:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30.2,0.05,0.13,,,0.01,30.9,307,8.09,,346832,7976ef85-6c2f-443c-8099-c9be328a1e30,2019-09-04T09:38:43,,509
3.52514E+14,2019-09-01T09:19:52.323+06,2019-09-02T15:16:03.803+06,2019-09-01,,2019-09-01T09:19:00.000+06,net_04,7,30.4,0.93,0.94,,,0.98,29,,,1,,MJ,0,1,5,,,5,,1,,2019-09-01T15:21:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.3,0.42,0.44,,,0.87,28.8,,,,346834,27542eec-3770-426d-97e2-ab1cb0fea8bf,2019-09-04T09:38:49,,510
3.52514E+14,2019-08-29T08:35:18.418+06,2019-08-29T15:27:44.110+06,2019-08-29,,2019-08-29T08:34:00.000+06,net_10,6,49,0.09,0.1,,,0.01,,,,1,,MJ,0,1,2,,,2,,1,,2019-08-29T15:22:00.000+06,1,,,1,,P,1,0,0,0,0,0,,,0.03,0.04,,,0.25,,,,,346835,a79011cb-05d9-4ee4-8353-96541f57c279,2019-09-04T09:38:54,,511
3.52514E+14,2019-09-02T09:06:22.656+06,2019-09-02T15:24:34.099+06,2019-09-02,,2019-09-02T09:06:00.000+06,net_04,9,28,0.27,0.28,,,0.84,28.2,,,1,,PB,1,1,5,,,5,,1,,2019-09-02T15:17:00.000+06,1,,,1,,P S,1,1,0,0,0,0,,29.6,0.2,0.21,,,0.83,30.3,,,,346837,ac826ca8-183e-4044-b45b-e8cc033cdfbd,2019-09-04T09:39:00,,512
3.52514E+14,2019-09-03T08:31:33.359+06,2019-09-03T15:20:11.260+06,2019-09-03,,2019-09-03T08:31:00.000+06,net_04,1,27.4,0.37,0.38,,,1.47,28.2,,,1,,PB,1,1,1,,,1,,1,,2019-09-03T15:12:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.9,0.13,0.17,,,5.47,28.9,,,,346840,7d119838-c3cf-4404-8ff6-9ebc62cce3f5,2019-09-04T09:39:07,,513
3.52514E+14,2019-09-03T08:44:37.774+06,2019-09-03T15:31:03.860+06,2019-09-03,,2019-09-03T08:44:00.000+06,net_04,2,28.4,0.25,0.31,,,1.16,28.2,,,1,,PB,0,1,2,,,2,,1,,2019-09-03T15:23:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29,0.26,0.27,,,0.85,29.1,,,,346841,77222007-1ec5-462a-83ef-c841056e483d,2019-09-04T09:39:10,,514
3.52514E+14,2019-09-03T09:18:43.547+06,2019-09-03T15:50:27.920+06,2019-09-03,,2019-09-03T09:18:00.000+06,net_04,14,28.9,0.6,0.63,,,1.42,28.4,,,1,,MJ,0,1,6,,,6,,1,,2019-09-03T15:43:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.3,0.41,0.44,,,2.11,29.2,,,,346842,d7e58c24-89c6-4f46-b87b-214960dba839,2019-09-04T09:39:13,,515
3.52514E+14,2019-08-29T08:17:05.913+06,2019-08-29T15:46:33.845+06,2019-08-29,,2019-08-29T08:17:00.000+06,net_05,2,28.2,0.74,0.74,,,0.24,28.3,299,8.26,1,,MJ,0,1,1,,,1,,1,,2019-08-29T15:24:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30.6,0.55,0.56,,,0.48,30.4,295,8.33,,346843,a0641fee-a300-4a4b-90ad-e980253ccf25,2019-09-04T09:39:15,,516
3.52514E+14,2019-09-04T09:00:09.341+06,2019-09-04T15:14:41.411+06,2019-09-04,,2019-09-04T09:00:00.000+06,net_09,5,28.7,1.19,1.2,,,0.55,28,,,1,,MJ,0,1,6,,,5,,1,,2019-09-04T15:08:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30,0.49,0.53,,,1.03,28.4,,,,346844,486bb972-5933-4a48-a902-914c2d79e6fb,2019-09-04T09:39:16,,517
3.52514E+14,2019-09-03T08:06:52.309+06,2019-09-03T14:53:11.678+06,2019-09-03,,2019-09-03T08:06:00.000+06,net_01,27,28.1,0.6,0.65,,,0.01,27.9,306,7.96,1,,MJ,0,1,2,,,2,,1,,2019-09-03T14:50:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.1,0.32,0.36,,,0.01,29.2,309,7.99,,346845,4a9dbbae-3ccf-45e2-9bff-fa1c56cca07d,2019-09-04T09:39:18,,518
3.52514E+14,2019-09-04T09:15:06.667+06,2019-09-04T15:23:21.744+06,2019-09-04,,2019-09-04T09:15:00.000+06,net_09,12,28.3,1.12,1.2,,,0.61,28.2,,,1,,MJ,0,1,7,,,7,,1,,2019-09-04T15:16:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.9,0.57,0.6,,,0.68,28.9,,,,346846,6eda7e79-7fe6-46ab-aca5-a592b65c5466,2019-09-04T09:39:19,,519
3.52514E+14,2019-09-03T08:30:29.639+06,2019-09-03T15:10:41.687+06,2019-09-03,,2019-09-03T08:30:00.000+06,net_01,21,29.2,0.51,0.53,,,0.95,28.8,307,7.77,1,,MJ,0,1,4,,,4,,1,,2019-09-03T15:05:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30.1,0.58,0.61,,,0.01,29.8,307,7.89,,346847,4b6781f7-ff17-4307-b3f5-b1a74f462bc4,2019-09-04T09:39:36,,520
3.52514E+14,2019-08-29T08:59:33.293+06,2019-08-29T15:40:28.985+06,2019-08-29,,2019-08-29T09:00:00.000+06,net_03,21,29.3,0.57,0.61,,,0.76,28.3,,,1,,MJ,0,1,7,,,7,,1,,2019-08-29T15:32:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.8,0.27,0.3,,,1.04,29.9,,,,346849,49d1fd15-652c-4342-8dab-99d87f6b5ca0,2019-09-04T09:39:45,,521
3.52514E+14,2019-09-04T07:54:57.423+06,2019-09-04T14:05:58.624+06,2019-09-04,,2019-09-04T07:55:00.000+06,net_01,19,27.7,0.6,0.64,,,0.01,27.7,308,7.85,1,,MJ,0,1,1,,,1,,1,,2019-09-04T14:02:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.7,0.38,,,,0.01,29.3,309,7.96,,346851,274ddc21-941f-46dd-857c-56143f8f1fa9,2019-09-04T09:39:57,,522
3.52514E+14,2019-09-04T08:20:43.304+06,2019-09-04T14:52:13.240+06,2019-09-04,,2019-09-04T08:20:00.000+06,net_01,3,30.1,0.66,0.96,,,0.013,28.2,307,7.96,1,,PB,1,1,4,,,4,,1,,2019-09-04T14:46:00.000+06,1,,,1,,S,0,1,0,0,1,0,,28.9,0.22,0.28,,,0.01,30.7,306,8.1,,346852,3cd5ac41-31fd-4ad0-8ac7-9d85f05411fc,2019-09-04T09:40:00,,523
3.52514E+14,2019-08-31T09:13:54.300+06,2019-08-31T15:49:30.258+06,2019-08-31,,2019-08-31T09:14:00.000+06,net_03,4,30.8,0.89,1.05,,,1.06,28.4,,,1,,MJ,0,1,6,,,6,,1,,2019-08-31T15:40:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30.5,0.57,0.61,,,1,30.3,,,,346853,69db4f6c-9cdf-433a-9ca9-0848b1f081e8,2019-09-04T09:40:02,,524
3.52514E+14,2019-08-31T15:57:40.644+06,2019-09-01T15:51:58.566+06,2019-08-31,,2019-08-31T15:57:00.000+06,net_07,2,30,0.64,0.65,,,0.01,28.1,302,8.08,1,,MJ,1,0,1,,,1,,1,,2019-09-01T08:47:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.2,0.43,0.51,,,0.16,27,292,8.52,,346854,b8a6de02-e18a-45ec-9099-ba6674c3c1f5,2019-09-04T09:40:07,,525
3.52514E+14,2019-09-02T09:15:09.817+06,2019-09-02T15:57:07.314+06,2019-09-02,,2019-09-02T09:15:00.000+06,net_04,12,29.1,0.27,0.31,,,0.47,28.8,,,1,,MJ,0,1,6,,,6,,1,,2019-09-02T15:51:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.5,0.15,0.17,,,0.62,29.6,,,,346855,14f816ff-a703-475b-a56d-be807e0c4ca1,2019-09-04T09:40:13,,526
3.52514E+14,2019-08-29T08:31:14.428+06,2019-09-04T15:04:35.483+06,2019-08-29,,2019-08-29T08:31:00.000+06,net_02,19,28.2,1.02,1.05,,,0.01,28,320,7.99,1,,PB,1,1,3,,,3,,1,,2019-08-29T15:13:00.000+06,1,,,1,,S,0,1,0,0,1,0,,29.6,0.41,0.42,,,0.01,30.5,314,8.14,,346856,44eda0c7-e5af-408d-81fb-f39ea07b338f,2019-09-04T09:40:15,,527
3.52514E+14,2019-08-31T08:45:27.940+06,2019-08-31T15:44:03.403+06,2019-08-31,,2019-08-31T08:45:00.000+06,net_02,7,29.1,0.53,0.55,,,0.01,27.5,309,8.24,1,,MJ,0,1,5,,,5,,1,,2019-08-31T15:34:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30.5,0.11,0.14,,,0.01,30.1,306,8.08,,346858,64b2695d-22d0-4c47-a33c-c971a5461720,2019-09-04T09:40:20,,528
3.52514E+14,2019-09-02T15:41:18.429+06,2019-09-03T08:25:27.480+06,2019-09-02,,2019-09-02T15:41:00.000+06,net_06,13,30.4,1.23,1.23,,,0.01,28.8,472,8.12,1,,PB,1,1,2,,,2,,1,,2019-09-03T08:17:00.000+06,1,,,1,,S,0,1,0,0,1,0,,29.4,0.27,0.29,,,,28.3,471,8.31,,346859,c2e56bbe-7c35-4540-8b70-1303cbdeec90,2019-09-04T09:40:22,,529
3.52514E+14,2019-09-02T16:01:21.433+06,2019-09-03T08:46:11.627+06,2019-09-02,,2019-09-02T16:01:00.000+06,net_06,15,29.2,1.19,1.22,,,0.01,28.5,470,8.17,1,,MJ,0,1,4,,,4,,1,,2019-09-03T08:36:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.7,0.13,0.2,,,0.01,28.1,472,8.35,,346860,93572bd2-7bc2-494c-8b86-f9541e9a2401,2019-09-04T09:40:24,,530
3.52514E+14,2019-09-02T08:45:20.045+06,2019-09-02T15:05:02.147+06,2019-09-02,,2019-09-02T08:45:00.000+06,net_04,8,27.5,0.29,0.3,,,0.85,28.2,,,1,,PB,0,1,1,,,1,,1,,2019-09-02T14:56:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.6,0.14,0.15,,,0.9,29.1,,,,346861,25d58bb1-cb42-412a-93ca-022aadae0d16,2019-09-04T09:40:26,,531
3.52514E+14,2019-09-02T16:09:44.187+06,2019-09-03T09:03:49.977+06,2019-09-02,,2019-09-02T16:11:00.000+06,net_06,5,29.3,1.08,1.11,,,0.01,28.5,470,8.15,1,,PB,1,0,5,,,5,,1,,2019-09-03T08:47:00.000+06,1,,,1,,S,0,1,0,0,1,0,,29,0.04,0.12,,,0.01,28.2,468,8.27,,346862,975cc773-ae14-4a24-a25b-a9db3af5e3ff,2019-09-04T09:40:28,,532
3.52514E+14,2019-09-03T16:03:41.294+06,2019-09-04T08:55:33.456+06,2019-09-03,,2019-09-03T16:03:00.000+06,net_05,3,28.8,0.39,0.39,,,0.07,27.9,289,8.15,1,,PB,1,1,4,,,4,,1,,2019-09-04T08:48:00.000+06,0,PB,1,1,,S,0,1,0,0,0,0,,29.1,0.05,0.07,,,0.05,28.3,289,8.17,,346863,0b662f2a-2ca5-4a19-99ea-9a53d9f220c3,2019-09-04T09:40:30,,533
3.52514E+14,2019-09-01T08:37:30.710+06,2019-09-01T15:38:25.298+06,2019-09-01,,2019-09-01T08:37:00.000+06,net_02,12,28.6,0.63,0.65,,,0.01,27.5,312,7.68,1,,MJ,0,1,5,,,5,,1,,2019-09-01T15:37:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.6,0.47,0.49,,,0.01,28.9,315,8.12,,346864,a7987330-c9fc-4075-ad4d-708276d521f1,2019-09-04T09:40:32,,534
3.52514E+14,2019-09-02T08:45:51.905+06,2019-09-02T15:15:03.378+06,2019-09-02,,2019-09-02T08:45:00.000+06,net_01,24,29.1,0.67,0.69,,,0.01,27.9,306,8.1,1,,MJ,0,1,5,,,5,,1,,2019-09-02T15:09:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.3,0.21,0.24,,,2.33,29.4,321,8.03,,346867,1239bef7-e615-422d-8246-5cd4ae8c5126,2019-09-04T09:40:51,,535
3.52514E+14,2019-09-03T08:40:18.731+06,2019-09-03T15:24:41.776+06,2019-09-03,,2019-09-03T08:40:00.000+06,net_01,20,29.9,0.95,0.96,,,0.01,28.9,305,7.9,1,,PB,1,1,5,,,5,,1,,2019-09-03T15:17:00.000+06,1,,,1,,S,0,1,0,0,0,0,,30.7,0.66,0.68,,,0.01,29.1,308,7.97,,346868,aa42a832-f97f-416c-9dc9-80d5158b63a5,2019-09-04T09:40:55,,536
3.52514E+14,2019-09-01T16:02:24.659+06,2019-09-02T08:25:43.523+06,2019-09-01,,2019-09-01T15:57:00.000+06,net_08,14,49,0.81,0.84,,,0.01,,,,1,,MJ,1,1,4,,,4,,1,,2019-09-02T08:19:00.000+06,1,,,1,,P,1,0,0,0,0,0,,49,0.43,0.47,,,0.09,49,,,,346870,1606a57f-1774-475a-aaec-c42bf02add66,2019-09-04T09:41:03,,537
3.52514E+14,2019-09-02T16:10:21.451+06,2019-09-03T08:12:52.577+06,2019-09-02,,2019-09-02T16:05:00.000+06,net_08,5,49,0.91,0.93,,,0.01,,,,1,,MJ,0,1,2,,,2,,1,,2019-09-03T08:04:00.000+06,1,,,1,,P,1,0,0,0,0,0,,49,0.49,0.52,,,0.01,49,,,,346872,9ad3718d-b645-4709-aea1-dd99e0ab951c,2019-09-04T09:41:06,,538
3.52514E+14,2019-08-31T16:20:14.114+06,2019-09-01T08:40:28.310+06,2019-08-31,,2019-08-31T16:20:00.000+06,net_07,13,29.7,0.61,0.65,,,0.01,27.9,290,8.03,1,,MJ,0,1,3,,,3,,1,,2019-09-01T08:30:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.5,0.12,0.22,,,0.13,27.5,290,8.32,,346875,a8342d7f-ea8d-4f66-bb14-04c0f7de7bec,2019-09-04T09:41:11,,539
3.52514E+14,2019-09-03T16:06:27.197+06,2019-09-04T08:13:15.820+06,2019-09-03,,2019-09-03T16:03:00.000+06,net_10,16,49,0.65,0.68,,,1.14,,,,1,,PB,1,1,3,,,3,,1,,2019-09-04T08:04:00.000+06,1,,,1,,S,0,1,0,0,1,0,,49,0.1,0.11,,,1.98,49,,,,346876,67123aa8-844a-4af0-81af-958ae6c8243a,2019-09-04T09:41:13,,540
3.52514E+14,2019-09-01T08:00:45.030+06,2019-09-01T15:01:11.862+06,2019-09-01,,2019-09-01T08:00:00.000+06,net_02,5,27.5,0.75,0.77,,,0.01,27.2,311,8.17,1,,MJ,0,1,2,,,2,,1,,2019-09-01T14:57:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.6,0.43,0.47,,,0.01,28.9,312,8.12,,346881,75bb9533-0b77-4053-b738-2f8b5d8a0e34,2019-09-04T09:41:34,,541
3.52514E+14,2019-08-31T15:44:14.945+06,2019-09-01T08:00:39.637+06,2019-08-31,,2019-08-31T15:43:00.000+06,net_08,8,49,0.59,0.66,,,0.01,,,,1,,MJ,0,1,2,,,2,,1,,2019-09-01T07:51:00.000+06,0,PB,1,1,,S,0,1,0,0,1,0,,49,0.25,0.28,,,0.15,,,,,346882,8673b198-e5ba-4867-a955-7fb9360af9f8,2019-09-04T09:41:38,,542
3.52514E+14,2019-09-02T16:17:04.842+06,2019-09-03T08:25:13.308+06,2019-09-02,,2019-09-02T16:17:00.000+06,net_08,4,49,0.9,0.95,,,0.01,,,,1,,MJ,0,1,3,,,4,,1,,2019-09-03T08:24:00.000+06,1,,,0,,P,1,0,0,0,0,0,,,,,,,,,,,,346883,32861424-c77a-4f02-b290-82043805a4a6,2019-09-04T09:41:43,,543
3.52514E+14,2019-09-03T16:10:47.279+06,2019-09-04T09:03:25.798+06,2019-09-03,,2019-09-03T16:10:00.000+06,net_05,1,29,0.44,0.45,,,0.17,28.5,288,8.1,1,,PB,0,1,5,,,5,,1,,2019-09-04T08:55:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.5,0.03,0.01,,,0.01,28.3,289,8.22,,346888,b92cd119-fff0-431e-bd51-fee92591f498,2019-09-04T09:43:07,,544
3.52514E+14,2019-09-02T08:17:39.533+06,2019-09-02T15:01:22.068+06,2019-09-02,,2019-09-02T08:17:00.000+06,net_01,26,28.7,0.57,0.59,,,0.01,28.1,309,8.09,1,,PB,1,1,3,,,3,,1,,2019-09-02T14:57:00.000+06,1,,,1,,S,0,1,0,0,1,0,,29.3,0.37,0.41,,,0.01,29.2,305,7.97,,346889,81e606e7-8234-4993-ae2c-cee8849a3d9c,2019-09-04T09:43:23,,545
3.52514E+14,2019-09-05T08:43:07.047+06,2019-09-05T14:56:11.632+06,2019-09-05,,2019-09-05T08:43:00.000+06,net_09,13,28.3,0.32,0.42,,,0.8,28.1,,,1,,MJ,0,1,1,,,1,,1,,2019-09-05T14:48:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29,0.12,0.15,,,0.58,28.5,,,,348323,adcb4b53-1961-450e-846b-372ce60d9e78,2019-09-11T10:02:54,,546
3.52514E+14,2019-09-05T08:53:07.868+06,2019-09-05T15:11:01.559+06,2019-09-05,,2019-09-05T08:53:00.000+06,net_09,11,28.5,0.34,0.4,,,0.35,28.1,,,1,,MJ,0,1,2,,,2,,1,,2019-09-05T14:59:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.5,0.06,0.19,,,2.33,28.4,,,,348324,7491c952-d646-447a-9d16-91b03518d620,2019-09-11T10:02:56,,547
3.52514E+14,2019-09-05T09:02:27.647+06,2019-09-05T15:20:27.538+06,2019-09-05,,2019-09-05T09:02:00.000+06,net_09,18,29.6,0.47,0.52,,,0.47,28.2,,,1,,MJ,0,1,5,,,5,,1,,2019-09-05T15:13:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.5,0.04,0.11,,,0.35,28.3,,,,348325,0cc6d96e-fc79-4821-8e45-dff718ec6302,2019-09-11T10:02:58,,548
3.52514E+14,2019-09-05T08:00:17.272+06,2019-09-05T14:40:47.627+06,2019-09-05,,2019-09-05T08:00:00.000+06,net_01,8,29,0.32,0.39,,,0.01,28.1,310,7.91,1,,PB,1,1,1,,,1,,1,,2019-09-05T14:37:00.000+06,1,,,1,,S,0,1,0,0,1,0,,29.1,0.22,0.23,,,0.01,29.6,304,7.92,,348326,8ce79a25-c13c-49c8-b0ff-d588eb9228c5,2019-09-11T10:03:00,,549
3.52514E+14,2019-09-05T09:12:14.413+06,2019-09-05T15:30:29.370+06,2019-09-05,,2019-09-05T09:12:00.000+06,net_09,19,30.5,0.53,0.65,,,0.58,28.6,,,1,,MJ,0,1,6,,,6,,1,,2019-09-05T15:22:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.6,0.09,0.14,,,0.51,28.3,,,,348327,fdd1531b-8730-47fb-b0cb-9786453d6868,2019-09-11T10:03:00,,550
3.52514E+14,2019-09-05T08:07:57.912+06,2019-09-05T14:52:01.404+06,2019-09-05,,2019-09-05T08:08:00.000+06,net_01,7,27.6,0.23,0.25,,,0.01,27.7,307,8.01,1,,PB,1,1,2,,,2,,1,,2019-09-05T14:47:00.000+06,1,,,1,,S,0,1,0,0,1,0,,29.1,0.22,0.25,,,0.01,28.9,304,7.99,,348328,480e5128-f57b-4630-ac29-0596cf3116f7,2019-09-11T10:03:03,,551
3.52514E+14,2019-09-05T09:22:10.921+06,2019-09-05T15:40:03.208+06,2019-09-05,,2019-09-05T09:22:00.000+06,net_09,10,29.5,0.48,0.51,,,0.57,28.2,,,1,,MJ,0,1,7,,,7,,1,,2019-09-05T15:33:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.8,0.1,0.15,,,0.33,28.2,,,,348329,67694cd1-20af-42a0-8e34-1f033a914d7a,2019-09-11T10:03:03,,552
3.52514E+14,2019-09-07T08:41:59.278+06,2019-09-10T08:29:19.595+06,2019-09-07,,2019-09-09T15:49:00.000+06,net_03,8,28.2,1.27,1.28,,,1.99,27.5,,,1,,MJ,0,1,1,,,1,,1,,2019-09-10T08:22:00.000+06,1,,,1,,P,1,0,0,0,0,0,,26.2,0.93,0.94,,,1.53,26.9,,,,348330,189623e4-b5a6-4b5b-82bd-c224b2e66b08,2019-09-11T10:03:05,,553
3.52514E+14,2019-09-05T08:24:47.278+06,2019-09-05T15:03:29.844+06,2019-09-05,,2019-09-05T08:24:00.000+06,net_01,4,27.8,0.34,0.38,,,0.01,28,304,8.07,1,,PB,1,1,3,,,3,,1,,2019-09-05T15:02:00.000+06,1,,,1,,S,0,1,0,0,1,0,,29.1,0.24,0.26,,,0.01,28.9,304,8.14,,348337,0f4f2732-6854-49a3-86ec-1e693ad5286d,2019-09-11T10:03:20,,554
3.52514E+14,2019-09-05T08:37:08.472+06,2019-09-05T15:12:44.512+06,2019-09-05,,2019-09-05T08:37:00.000+06,net_01,5,27.7,0.31,0.35,,,0.01,28.1,307,7.94,1,,PB,1,1,4,,,4,,1,,2019-09-05T15:08:00.000+06,1,,,1,,S,0,1,0,0,1,0,,27.8,0.23,0.29,,,0.01,28.3,302,8.05,,348338,05054324-8ef4-412d-8fd9-13542148e1be,2019-09-11T10:03:23,,555
3.52514E+14,2019-09-05T08:51:14.322+06,2019-09-05T15:26:13.427+06,2019-09-05,,2019-09-05T08:51:00.000+06,net_01,31,28.6,0.31,0.36,,,0.01,28.2,308,8,1,,PB,1,1,5,,,5,,1,,2019-09-05T15:21:00.000+06,1,,,1,,S,0,1,0,0,1,0,,29.1,0.28,0.33,,,0.01,28.8,307,7.98,,348339,d9a64e62-6957-4dc7-b962-127a573cc2b7,2019-09-11T10:03:27,,556
3.52514E+14,2019-09-05T08:18:26.754+06,2019-09-05T15:11:44.728+06,2019-09-05,,2019-09-05T08:14:00.000+06,net_10,1,49,0.56,0.63,,,1.09,,,,1,,MJ,0,1,1,,,1,,1,,2019-09-05T15:06:00.000+06,1,,,1,,P,1,0,0,0,0,0,,49,0.25,0.27,,,1.45,49,,,,348343,d5be9e14-48bf-4f00-a6a1-1917933362ab,2019-09-11T10:03:35,,557
